close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
972.8,2024-03-01 10:53:00,NFO,28-MAR-2024,972.85,972.3,972.3,62110050,Futures,TATMOT,9975
972.8,2024-03-01 10:54:00,NFO,28-MAR-2024,972.85,972.8,972.8,62105775,Futures,TATMOT,2850
972.6,2024-03-01 10:55:00,NFO,28-MAR-2024,972.9,972.55,972.8,62105775,Futures,TATMOT,9975
973.25,2024-03-01 10:56:00,NFO,28-MAR-2024,973.25,972.6,972.6,62105775,Futures,TATMOT,19950
973.05,2024-03-01 10:57:00,NFO,28-MAR-2024,973.25,973.0,973.0,62104350,Futures,TATMOT,17100
973.2,2024-03-01 10:58:00,NFO,28-MAR-2024,973.3,973.0,973.05,62104350,Futures,TATMOT,9975
972.2,2024-03-01 10:59:00,NFO,28-MAR-2024,973.2,972.2,973.2,62104350,Futures,TATMOT,11400
972.9,2024-03-01 11:00:00,NFO,28-MAR-2024,973.0,972.2,972.2,62094375,Futures,TATMOT,44175
972.7,2024-03-01 11:01:00,NFO,28-MAR-2024,973.0,972.65,972.9,62094375,Futures,TATMOT,21375
972.6,2024-03-01 11:02:00,NFO,28-MAR-2024,972.75,972.45,972.7,62094375,Futures,TATMOT,8550
972.55,2024-03-01 11:03:00,NFO,28-MAR-2024,972.85,972.55,972.6,62095800,Futures,TATMOT,5700
972.75,2024-03-01 11:04:00,NFO,28-MAR-2024,973.2,972.55,972.55,62095800,Futures,TATMOT,24225
973.05,2024-03-01 11:05:00,NFO,28-MAR-2024,973.05,972.6,972.75,62095800,Futures,TATMOT,15675
972.0,2024-03-01 11:06:00,NFO,28-MAR-2024,973.05,972.0,973.05,62088675,Futures,TATMOT,35625
972.1,2024-03-01 11:07:00,NFO,28-MAR-2024,972.25,972.0,972.0,62088675,Futures,TATMOT,11400
972.55,2024-03-01 11:08:00,NFO,28-MAR-2024,972.55,972.1,972.1,62088675,Futures,TATMOT,9975
972.1,2024-03-01 11:09:00,NFO,28-MAR-2024,972.55,971.95,972.55,62090100,Futures,TATMOT,22800
